2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep,2023-Oct-Dec,2024-Jan-Mar,2024-Apr-May
0.162412481,0.157413515,0.157319405,0.174898506,0.268055621,0.294646698,0.27452557,0.2806551,0.270050063,0.345764324,0.400832158,0.398919585,0.510149956,0.214833253,0.474720349,0.496307047,0.524008286,0.57167307
0.162958016,0.18727317,0.158248761,0.174875595,0.276336898,0.276642552,0.275723937,0.278581117,0.315605522,0.366124174,0.399876715,0.438819194,0.488035006,0.473115935,0.478614715,0.486225613,0.522898437,0.555271155
0.163076253,0.157222231,0.157231348,0.175383035,0.265438768,0.294568507,0.274660541,0.278161277,0.320595015,0.373841463,0.401159019,0.406589389,0.502114848,0.472958889,0.498388247,0.497296623,0.524114408,0.573825793
0.162970426,0.157417212,0.157301053,0.187278525,0.280676846,0.274785135,0.274740502,0.281339522,0.348619894,0.373953695,0.393797638,0.397267576,0.497873785,0.527023757,0.531364119,0.519977792,0.50674118,0.580290602
0.170687212,0.157222231,0.157314344,0.175256323,0.26717896,0.27609258,0.274675418,0.264709464,0.348327131,0.408958582,0.401144192,0.437317046,0.48789539,0.480690777,0.50174043,0.486598812,0.531656975,0.573986341
0.162997302,0.157383156,0.199322852,0.175108906,0.268055621,0.294637762,0.276025564,0.278862981,0.348899699,0.373019981,0.401269947,0.398919585,0.51958986,0.501222133,0.512676274,0.524403181,0.511450757,0.555424239
0.16264351,0.157118473,0.157222234,0.175145042,0.268076491,0.294423144,0.275535861,0.278630618,0.366247264,0.408961805,0.401221709,0.421416636,0.519335414,0.47332986,0.513112212,0.502981549,0.505530458,0.574737342
0.162958016,0.157140112,0.158224893,0.18639618,0.274306705,0.275872996,0.274095392,0.278676747,0.38305246,0.355584125,0.420568508,0.420353257,0.519722142,0.503590912,0.496909965,0.49099373,0.525936515,0.580319276
0.16238378,0.157008406,0.157138259,0.174874999,0.262456253,0.275817564,0.275226826,0.281649324,0.348538472,0.373798145,0.401221709,0.399128705,0.518167203,0.496880797,0.530938872,0.489858144,0.527779415,0.584416369
0.163316665,0.157222231,0.158360651,0.265305878,0.269534137,0.276097217,0.275723937,0.288175962,0.312096146,0.403904838,0.399644116,0.398929023,0.502038727,0.497385675,0.474763874,0.488346443,0.52619928,0.579979317
0.16380032,0.262731373,0.157222234,0.174815983,0.266256377,0.283165242,0.27623896,0.276775358,0.314788679,0.373950837,0.401381311,0.398936234,0.486888869,0.472921258,0.477893152,0.505863544,0.527329096,0.570765892
0.164775527,0.158230516,0.170094202,0.174815983,0.268055621,0.321506063,0.275917731,0.287481753,0.311825161,0.373734199,0.401221709,0.39859582,0.519335414,0.473110409,0.500693145,0.506545058,0.495495848,0.584501942
0.163370484,0.159463392,0.157149877,0.175199237,0.333261325,0.275926004,0.276525615,0.276775358,0.312485932,0.373635143,0.402482634,0.428539778,0.488310686,0.472902764,0.500617606,0.524174472,0.531938019,0.569482724
0.163827975,0.161514219,0.161824471,0.17502674,0.268055621,0.335943615,0.274841363,0.278634871,0.315296115,0.373657115,0.401274822,0.420910577,0.484780181,0.473046092,0.527810832,0.523642383,0.531656975,0.582819632
0.162972575,0.199582294,0.157222234,0.175039553,0.271672824,0.276112849,0.274675418,0.277875163,0.27025132,0.374567049,0.401221709,0.396524703,0.502312257,0.472543374,0.499900169,0.516095161,0.527642419,0.583267652
0.164421247,0.157288639,0.157222234,0.176328163,0.343527471,0.335736538,0.274675418,0.279076643,0.269890378,0.367371332,0.401287412,0.398910444,0.520804416,0.47194116,0.500459161,0.516445616,0.532185551,0.570615079
0.164683157,0.157725796,0.157363834,0.177941488,0.268358361,0.276018054,0.276036568,0.278534821,0.320826672,0.356435961,0.401221709,0.447193059,0.502193641,0.528966766,0.440267423,0.502572424,0.519293777,0.584771963
0.168604642,0.159456825,0.157248068,0.17474078,0.268055621,0.330395488,0.276515357,0.276775358,0.324851975,0.355784233,0.401221709,0.415023027,0.502518924,0.472948957,0.526812209,0.523698789,0.527158746,0.580059191
0.163024337,0.157222231,0.157222234,0.176095052,0.268499109,0.294646698,0.27528309,0.267509617,0.316660269,0.355846005,0.400988963,0.399051903,0.497430724,0.496230625,0.479588785,0.523505274,0.527763773,0.573499186
0.162958016,0.158328905,0.157419133,0.206511804,0.279657443,0.314375188,0.275723937,0.290145979,0.316240027,0.374077954,0.40295964,0.412413928,0.466398868,0.477512429,0.505452627,0.50969166,0.53044923,0.565898586
0.162813191,0.164627766,0.15682358,0.194689784,0.268191768,0.29571015,0.275637007,0.279628878,0.321078516,0.355875715,0.401629222,0.398919585,0.510516734,0.47254549,0.500459161,0.503456915,0.527503575,0.583710582
0.163029875,0.172637089,0.156933351,0.176163485,0.269057777,0.275968966,0.274747454,0.279388121,0.268073155,0.373364903,0.394560393,0.414321097,0.511006302,0.473105776,0.526141985,0.521044767,0.528029482,0.584195052
0.162958016,0.157651865,0.158783914,0.181369521,0.268039462,0.275984053,0.275283336,0.278632316,0.268037392,0.373668357,0.404297047,0.407916544,0.438608894,0.500727295,0.512873986,0.47244123,0.525135284,0.569580806
0.162958016,0.156885187,0.157079041,0.181676852,0.266994581,0.275867134,0.274675418,0.280096305,0.268472477,0.397051784,0.401214839,0.399111367,0.418330707,0.472895271,0.497096359,0.49724718,0.526489616,0.584849171
0.162742457,0.157301056,0.159259956,0.175616324,0.26776902,0.276773479,0.276342572,0.278734181,0.271056285,0.373402871,0.400970659,0.424181202,0.41590448,0.473065104,0.533557499,0.516024342,0.527779415,0.58447259
0.162687713,0.158108285,0.157082857,0.344140336,0.268055621,0.294788778,0.275723937,0.280334741,0.310062098,0.373648295,0.401201136,0.416457534,0.419703585,0.473253089,0.513241411,0.494582805,0.528112949,0.584662191
0.17103959,0.157222231,0.157902143,0.174815983,0.265154834,0.322305075,0.275712011,0.282879073,0.305068883,0.373557967,0.413618942,0.414657362,0.415095972,0.474070006,0.512682161,0.489879992,0.533610991,0.569527036
0.162960104,0.160988127,0.159274081,0.174815983,0.269875416,0.321878902,0.277604176,0.266732149,0.270887605,0.366125071,0.402752125,0.451177974,0.418187396,0.472543374,0.497196771,0.488878135,0.529799131,0.584771963
0.162906051,0.157222231,0.157948923,0.184120146,0.268055621,0.359151001,0.275351152,0.278440507,0.332543579,0.355513227,0.401439174,0.398929023,0.44707034,0.472989969,0.498837366,0.515717844,0.52767294,0.568716226
0.16726722,0.156798631,0.157140116,0.174815983,0.268055621,0.295712414,0.305168491,0.280064771,0.270238318,0.355667735,0.401294506,0.398865335,0.442092145,0.472369313,0.474888514,0.514754487,0.512901238,0.570449197
0.165949869,0.157226186,0.161211394,0.191102891,0.267909379,0.296252544,0.274767252,0.279000627,0.267997852,0.36136911,0.393805304,0.398819542,0.426513571,0.478804592,0.511695367,0.514529614,0.529546038,0.587030029
0.163207234,0.157222231,0.163966095,0.274565571,0.269490922,0.293907046,0.274953861,0.279038004,0.271495073,0.355784233,0.394588345,0.425002149,0.399952811,0.473802454,0.494066426,0.51592699,0.527830544,0.584130887
0.162979647,0.156747872,0.157834161,0.174419047,0.268178235,0.353171236,0.27166471,0.278168161,0.26947021,0.355770914,0.418485345,0.413099556,0.399125773,0.500527321,0.473784205,0.486569435,0.527779415,0.584320216
0.164296332,0.157457594,0.158449589,0.183678229,0.26940522,0.29671967,0.271572648,0.281099271,0.268073155,0.355784233,0.401221709,0.42045536,0.447056944,0.471768904,0.513965195,0.516552782,0.525852278,0.579271397
0.162958016,0.188458461,0.159055753,0.17974058,0.286765178,0.317485491,0.274654225,0.278902997,0.267939374,0.403913205,0.40142858,0.324447903,0.418330707,0.51121121,0.477807156,0.521867109,0.471859827,0.557503329
0.162597435,0.156060629,0.15688519,0.176457682,0.268029297,0.296224229,0.275186374,0.265922728,0.27254331,0.355784233,0.401221709,0.412309432,0.420997004,0.497826849,0.497875887,0.509578453,0.516650249,0.578375105
0.165014691,0.164251348,0.157164468,0.174805579,0.27016485,0.322060312,0.277064418,0.279626052,0.267997852,0.356980007,0.399718858,0.426473474,0.418207897,0.474156654,0.505795575,0.497442571,0.529100651,0.568981018
0.164475978,0.161324515,0.160567148,0.178820192,0.269321247,0.360066777,0.274675418,0.281169077,0.268070367,0.356070764,0.401444058,0.418844287,0.518979464,0.473180615,0.531657422,0.523409747,0.529799131,0.570821206
0.336315333,0.157943722,0.19263907,0.175765399,0.268055621,0.312445561,0.275818579,0.278105685,0.270040607,0.355626727,0.363154336,0.402118886,0.510943305,0.473942362,0.500610829,0.502587912,0.525829666,0.574375519
0.162987126,0.18498271,0.343570497,0.196236271,0.268005675,0.294667624,0.27646947,0.265179523,0.277979061,0.356700186,0.401221709,0.394935674,0.446827796,0.472158739,0.500517797,0.516360674,0.527374098,0.581539481
